,0
23639,15
23640,10
23641,12
23642,8
23643,14
23644,10
23645,6
23646,1
23647,7
23648,13
23649,6
23650,1
23651,6
23652,5
23653,11
23654,4
23655,13
23656,5
23657,9
23658,6
23659,5
23660,14
23661,9
23662,6
23663,14
23664,11
23665,11
23666,16
23667,3
23668,15
23669,15
23670,1
23671,15
23672,2
23673,3
23674,13
23675,6
23676,11
23677,2
23678,1
23679,6
23680,13
23681,9
23682,10
23683,6
23684,5
23685,6
23686,2
23687,15
23688,7
23689,6
23690,10
23691,8
23692,8
23693,8
23694,7
23695,10
23696,3
23697,1
23698,4
23699,15
23700,16
23701,8
23702,1
23703,5
23704,6
23705,14
23706,11
23707,15
23708,11
23709,7
23710,4
23711,3
23712,5
23713,13
23714,9
23715,8
23716,9
23717,14
23718,8
23719,10
23720,9
23721,15
23722,5
23723,8
23724,13
23725,15
23726,10
23727,14
23728,10
23729,4
23730,6
23731,9
23732,7
23733,14
23734,4
23735,11
23736,15
23737,16
23738,3
23739,7
23740,1
23741,6
23742,2
23743,4
23744,2
23745,11
23746,14
23747,9
23748,8
23749,7
23750,9
23751,9
23752,12
23753,12
23754,13
23755,13
23756,4
23757,4
23758,3
23759,8
23760,15
23761,10
23762,9
23763,9
23764,6
23765,10
23766,1
23767,2
23768,13
23769,6
23770,15
23771,6
23772,2
23773,8
23774,15
23775,6
23776,14
23777,9
23778,6
23779,14
23780,3
23781,10
23782,11
23783,10
23784,9
23785,9
23786,15
23787,10
23788,7
23789,7
23790,15
23791,4
23792,6
23793,6
23794,12
23795,11
23796,9
23797,15
23798,6
23799,12
23800,6
23801,10
23802,7
23803,14
23804,15
23805,10
23806,4
23807,7
23808,8
23809,7
23810,10
23811,9
23812,9
23813,15
23814,4
23815,4
23816,13
23817,14
23818,1
23819,11
23820,13
23821,6
23822,11
23823,11
23824,6
23825,6
23826,7
23827,11
23828,6
23829,6
23830,16
23831,3
23832,11
23833,8
23834,14
23835,8
23836,11
23837,13
23838,6
23839,7
23840,2
23841,12
23842,14
23843,1
23844,5
23845,10
23846,8
23847,7
23848,2
23849,2
23850,10
23851,5
23852,9
23853,10
23854,12
23855,12
23856,8
23857,3
23858,13
23859,6
23860,1
23861,3
23862,3
23863,3
23864,8
23865,12
23866,11
23867,15
23868,6
23869,14
23870,6
23871,13
23872,5
23873,2
23874,10
23875,5
23876,12
23877,12
23878,10
23879,7
23880,15
23881,9
23882,10
23883,6
23884,11
23885,11
23886,15
23887,5
23888,11
23889,14
23890,4
23891,12
23892,3
23893,7
23894,6
23895,7
23896,8
23897,3
23898,6
23899,1
23900,8
23901,12
23902,15
23903,14
23904,4
23905,3
23906,4
23907,12
23908,6
23909,6
23910,2
23911,15
23912,7
23913,6
23914,7
23915,14
23916,11
23917,7
23918,14
23919,16
23920,7
23921,8
23922,12
23923,11
23924,7
23925,5
23926,4
23927,4
23928,11
23929,1
23930,9
23931,15
23932,16
23933,11
23934,14
23935,15
23936,6
23937,5
23938,1
23939,1
23940,12
23941,6
23942,2
23943,3
23944,6
23945,9
23946,13
23947,9
23948,12
23949,3
23950,16
23951,5
23952,6
23953,5
23954,8
23955,6
23956,14
23957,14
23958,6
23959,12
23960,2
23961,8
23962,6
23963,3
23964,14
23965,5
23966,14
23967,15
23968,2
23969,12
23970,4
23971,11
23972,11
23973,6
23974,5
23975,7
23976,6
23977,6
23978,15
23979,13
23980,5
23981,8
23982,13
23983,13
23984,12
23985,1
23986,15
23987,14
23988,1
23989,16
23990,4
23991,10
23992,7
23993,7
23994,7
23995,2
23996,5
23997,12
23998,12
23999,3
24000,7
24001,12
24002,2
24003,5
24004,15
24005,5
24006,1
24007,8
24008,1
24009,10
24010,13
24011,6
24012,15
24013,5
24014,5
24015,1
24016,11
24017,9
24018,11
24019,15
24020,5
24021,6
24022,1
24023,4
24024,11
24025,10
24026,7
24027,11
24028,7
24029,7
24030,5
24031,5
24032,8
24033,9
24034,12
24035,11
24036,4
24037,4
24038,4
24039,12
24040,13
24041,14
24042,8
24043,7
24044,15
24045,10
24046,11
24047,14
24048,7
24049,12
24050,15
24051,5
24052,14
24053,7
24054,6
24055,1
24056,6
24057,5
24058,16
24059,9
24060,15
24061,2
24062,1
24063,9
24064,9
24065,13
24066,8
24067,1
24068,16
24069,3
24070,4
24071,8
24072,9
24073,10
24074,6
24075,6
24076,13
24077,13
24078,15
24079,11
24080,6
24081,5
24082,7
24083,7
24084,14
24085,10
24086,10
24087,7
24088,11
24089,7
24090,7
24091,9
24092,15
24093,15
24094,10
24095,3
24096,7
24097,15
24098,13
24099,8
24100,6
24101,7
24102,1
24103,13
24104,15
24105,3
24106,10
24107,9
24108,3
24109,3
24110,11
24111,11
24112,11
24113,16
24114,10
24115,13
24116,12
24117,7
24118,7
24119,7
24120,13
24121,13
24122,2
24123,10
24124,9
24125,14
24126,15
24127,11
24128,3
24129,4
24130,12
24131,4
24132,12
24133,2
24134,8
24135,4
24136,7
24137,9
24138,14
24139,6
24140,9
24141,9
24142,1
24143,12
24144,6
24145,6
24146,3
24147,11
24148,2
24149,5
24150,8
24151,6
24152,12
24153,4
24154,7
24155,14
24156,3
24157,12
24158,5
24159,2
24160,11
24161,3
24162,2
24163,8
24164,5
24165,7
24166,5
24167,1
24168,8
24169,6
24170,8
24171,7
24172,4
24173,12
24174,14
24175,15
24176,4
24177,11
24178,1
24179,3
24180,7
24181,8
24182,3
24183,4
24184,7
24185,15
24186,5
24187,13
24188,6
24189,14
24190,15
24191,14
24192,1
24193,2
24194,15
24195,7
24196,4
24197,2
24198,13
24199,16
24200,8
24201,10
24202,9
24203,8
24204,3
24205,13
24206,11
24207,1
24208,14
24209,14
24210,6
24211,8
24212,13
24213,15
24214,2
24215,16
24216,16
24217,2
24218,5
24219,13
24220,11
24221,8
24222,12
24223,8
24224,8
24225,3
24226,4
24227,12
24228,9
24229,3
24230,1
24231,3
24232,1
24233,10
24234,12
24235,8
24236,4
24237,4
24238,14
24239,5
24240,16
24241,12
24242,12
24243,12
24244,13
24245,13
24246,5
24247,8
24248,15
24249,11
24250,16
24251,6
24252,14
24253,10
24254,10
24255,6
24256,3
24257,4
24258,15
24259,9
24260,6
24261,6
24262,7
24263,3
24264,12
24265,6
24266,8
24267,2
24268,12
24269,4
24270,12
24271,2
24272,6
24273,15
24274,15
24275,14
24276,2
24277,8
24278,14
24279,8
24280,15
24281,5
24282,8
24283,11
24284,3
24285,15
24286,10
24287,9
24288,4
24289,4
24290,6
24291,5
24292,12
24293,4
24294,7
24295,8
24296,3
24297,12
24298,11
24299,5
24300,11
24301,3
24302,14
24303,5
24304,16
24305,8
24306,14
24307,16
24308,10
24309,15
24310,7
24311,11
24312,11
24313,6
24314,2
24315,4
24316,15
24317,15
24318,5
24319,15
24320,9
24321,13
24322,11
24323,11
24324,4
24325,2
24326,7
24327,6
24328,16
24329,12
24330,11
24331,4
24332,11
24333,11
24334,12
24335,13
24336,9
24337,11
24338,12
24339,4
24340,11
24341,10
24342,8
24343,2
24344,11
24345,4
24346,7
24347,12
24348,13
24349,6
24350,9
24351,13
24352,9
24353,13
24354,15
24355,5
24356,11
24357,15
24358,16
24359,2
24360,3
24361,1
24362,3
24363,16
24364,14
24365,5
24366,10
24367,11
24368,13
24369,1
24370,2
24371,7
24372,3
24373,2
24374,5
24375,10
24376,10
24377,13
24378,11
24379,11
24380,14
24381,14
24382,9
24383,15
24384,6
24385,5
24386,16
24387,8
24388,2
24389,3
24390,10
24391,9
24392,7
24393,3
24394,15
24395,10
24396,6
24397,10
24398,11
24399,9
24400,12
24401,16
24402,6
24403,1
24404,11
24405,11
24406,1
24407,15
24408,10
24409,14
24410,6
24411,13
24412,14
24413,14
24414,11
24415,5
24416,12
24417,12
24418,13
24419,13
24420,8
24421,2
24422,9
24423,6
24424,16
24425,7
24426,13
24427,5
24428,12
24429,11
24430,10
24431,15
24432,2
24433,6
24434,6
24435,6
24436,11
24437,7
24438,16
24439,5
24440,14
24441,2
24442,5
24443,6
24444,3
24445,3
24446,3
24447,9
24448,6
24449,12
24450,10
24451,8
24452,4
24453,11
24454,3
24455,10
24456,12
24457,3
24458,10
24459,12
24460,3
24461,4
24462,9
24463,15
24464,7
24465,5
24466,10
24467,12
24468,9
24469,6
24470,2
24471,9
24472,9
24473,3
24474,11
24475,4
24476,11
24477,3
24478,9
24479,6
24480,8
24481,9
24482,12
24483,4
24484,10
24485,3
24486,16
24487,2
24488,9
24489,7
24490,7
24491,9
24492,12
24493,6
24494,7
24495,13
24496,14
24497,14
24498,10
24499,2
24500,15
24501,5
24502,4
24503,4
24504,2
24505,9
24506,14
24507,15
24508,9
24509,12
24510,7
24511,14
24512,15
24513,1
24514,7
24515,12
24516,16
24517,10
24518,12
24519,4
24520,11
24521,12
24522,2
24523,7
24524,4
24525,12
24526,14
24527,9
24528,15
24529,2
24530,15
24531,16
24532,7
24533,2
24534,6
24535,13
24536,5
24537,15
24538,5
24539,5
24540,12
24541,15
24542,2
24543,5
24544,4
24545,11
24546,14
24547,6
24548,15
24549,14
24550,1
24551,5
24552,11
24553,8
24554,5
24555,7
24556,6
24557,6
24558,10
24559,9
24560,2
24561,2
24562,1
24563,6
24564,11
24565,11
24566,11
24567,15
24568,1
24569,11
24570,13
24571,5
24572,14
24573,5
24574,6
24575,6
24576,14
24577,13
24578,3
24579,7
24580,12
24581,9
24582,1
24583,7
24584,10
24585,15
24586,5
24587,6
24588,11
24589,13
24590,7
24591,6
24592,7
24593,11
24594,10
24595,11
24596,11
24597,11
24598,4
24599,4
24600,4
24601,6
24602,16
24603,5
24604,5
24605,6
24606,6
24607,10
24608,9
24609,9
24610,6
24611,9
24612,10
24613,2
24614,15
24615,1
24616,1
24617,2
24618,6
24619,6
24620,6
24621,7
24622,8
24623,15
24624,11
24625,3
24626,9
24627,6
24628,10
24629,11
24630,4
24631,12
24632,14
24633,14
24634,8
24635,12
24636,15
24637,1
24638,2
24639,9
24640,7
24641,5
24642,9
24643,12
24644,15
24645,15
24646,10
24647,4
24648,5
24649,14
24650,12
24651,10
24652,8
24653,15
24654,3
24655,1
24656,11
24657,3
24658,15
24659,13
24660,3
24661,6
24662,15
24663,6
24664,1
24665,10
24666,13
24667,5
24668,5
24669,16
24670,11
24671,10
24672,13
24673,5
24674,10
24675,5
24676,7
24677,10
24678,6
24679,12
24680,11
24681,15
24682,3
24683,2
24684,4
24685,16
24686,3
24687,16
24688,11
24689,1
24690,7
24691,6
24692,14
24693,5
24694,10
24695,8
24696,12
24697,4
24698,11
24699,11
24700,8
24701,13
24702,10
24703,5
24704,3
24705,8
24706,11
24707,2
24708,8
24709,1
24710,10
24711,1
24712,2
24713,13
24714,9
24715,14
24716,8
24717,3
24718,15
24719,6
24720,5
24721,14
24722,11
24723,3
24724,7
24725,15
24726,11
24727,1
24728,6
24729,1
24730,9
24731,13
24732,12
24733,5
24734,1
24735,15
24736,16
24737,8
24738,12
24739,7
24740,2
24741,11
24742,2
24743,12
24744,8
24745,12
24746,4
24747,1
24748,14
24749,10
24750,5
24751,13
24752,4
24753,8
24754,8
24755,2
24756,4
24757,6
24758,11
24759,12
24760,10
24761,12
24762,12
24763,12
24764,12
24765,8
24766,9
24767,1
24768,11
24769,3
24770,12
24771,16
24772,13
24773,10
24774,5
24775,13
24776,16
24777,6
24778,9
24779,8
24780,11
24781,8
24782,6
24783,12
24784,10
24785,7
24786,10
24787,16
24788,11
24789,16
24790,5
24791,5
24792,1
24793,5
24794,4
24795,3
24796,8
24797,16
24798,6
24799,6
24800,15
24801,9
24802,3
24803,8
24804,5
24805,13
24806,9
24807,5
24808,9
24809,15
24810,12
24811,12
24812,9
24813,10
24814,9
24815,5
24816,16
24817,10
24818,9
24819,14
24820,13
24821,11
24822,16
24823,8
24824,5
24825,5
24826,15
24827,11
24828,15
24829,5
24830,6
24831,5
24832,13
24833,13
24834,11
24835,10
24836,3
24837,4
24838,5
24839,12
24840,5
24841,14
24842,12
24843,4
24844,12
24845,7
24846,1
24847,15
24848,1
24849,2
24850,13
24851,6
24852,8
24853,2
24854,9
24855,15
24856,16
24857,1
24858,5
24859,10
24860,16
24861,8
24862,6
24863,1
24864,4
24865,1
24866,8
24867,2
24868,12
24869,11
24870,12
24871,8
24872,3
24873,7
24874,14
24875,2
24876,1
24877,10
24878,15
24879,6
24880,1
24881,6
24882,9
24883,13
24884,9
24885,10
24886,10
24887,5
24888,9
24889,11
24890,2
24891,16
24892,7
24893,11
24894,13
24895,13
24896,5
24897,5
24898,5
24899,14
24900,16
24901,12
24902,8
24903,4
24904,6
24905,3
24906,14
24907,9
24908,8
24909,11
24910,4
24911,3
24912,8
24913,12
24914,7
24915,14
24916,6
24917,4
24918,10
24919,6
24920,10
24921,15
24922,2
24923,7
24924,1
24925,11
24926,11
24927,11
24928,6
24929,14
24930,7
24931,2
24932,8
24933,6
24934,4
24935,5
24936,6
24937,5
24938,7
24939,15
24940,3
24941,11
24942,4
24943,9
24944,4
24945,4
24946,16
24947,7
24948,11
24949,9
24950,7
24951,13
24952,9
24953,5
24954,9
24955,13
24956,15
24957,16
24958,15
24959,3
24960,6
24961,6
24962,11
24963,6
24964,5
24965,5
24966,12
24967,8
24968,6
24969,14
24970,2
24971,15
24972,14
24973,5
24974,10
24975,16
24976,2
24977,15
24978,9
24979,13
24980,5
24981,7
24982,5
24983,13
24984,5
24985,9
24986,14
24987,7
24988,3
24989,8
24990,4
24991,11
24992,8
24993,2
24994,13
24995,13
24996,12
24997,11
24998,12
24999,1
25000,7
25001,11
25002,8
25003,1
25004,9
25005,15
25006,12
25007,3
25008,2
25009,10
25010,3
25011,11
25012,11
25013,4
25014,16
25015,5
25016,15
25017,10
25018,15
25019,5
25020,6
25021,1
25022,3
25023,4
25024,15
25025,8
25026,3
25027,2
25028,7
25029,14
25030,10
25031,10
25032,11
25033,11
25034,15
25035,6
25036,2
25037,4
25038,4
25039,15
25040,13
25041,5
25042,14
25043,10
25044,2
25045,11
25046,10
25047,15
25048,6
25049,6
25050,4
25051,6
25052,4
25053,11
25054,14
25055,5
25056,5
25057,12
25058,15
25059,1
25060,2
25061,16
25062,12
25063,3
25064,6
25065,11
25066,6
25067,4
25068,13
25069,13
25070,10
25071,5
25072,10
25073,14
25074,10
25075,6
25076,8
25077,16
25078,15
25079,7
25080,10
25081,6
25082,13
25083,5
25084,14
25085,4
25086,12
25087,9
25088,5
25089,5
25090,14
25091,5
25092,7
25093,16
25094,5
25095,13
25096,10
25097,4
25098,14
25099,6
25100,6
25101,5
25102,6
25103,10
25104,8
25105,10
25106,2
25107,2
25108,5
25109,5
25110,5
25111,11
25112,12
25113,3
25114,10
25115,4
25116,6
25117,9
25118,16
25119,10
25120,6
25121,16
25122,2
25123,7
25124,12
25125,16
25126,15
25127,13
25128,13
25129,16
25130,6
25131,8
25132,12
25133,11
25134,6
25135,5
25136,11
25137,15
25138,6
25139,13
25140,12
25141,4
25142,12
25143,3
25144,8
25145,6
25146,15
25147,15
25148,7
25149,12
25150,3
25151,4
25152,11
25153,7
25154,8
25155,6
25156,13
25157,15
25158,7
25159,6
25160,6
25161,14
25162,11
25163,11
25164,4
25165,9
25166,16
25167,6
25168,4
25169,8
25170,12
25171,4
25172,15
25173,13
25174,12
25175,10
25176,16
25177,2
25178,15
25179,9
25180,2
25181,2
25182,11
25183,11
25184,6
25185,12
25186,2
25187,10
25188,14
25189,7
25190,15
25191,14
25192,6
25193,14
25194,12
25195,15
25196,11
25197,2
25198,6
25199,4
25200,6
25201,14
25202,6
25203,9
25204,5
25205,13
25206,14
25207,6
25208,14
25209,1
25210,16
25211,7
25212,3
25213,12
25214,5
25215,7
25216,9
25217,13
25218,11
25219,3
25220,12
25221,7
25222,16
25223,9
25224,4
25225,12
25226,3
25227,11
25228,16
25229,2
25230,9
25231,8
25232,7
25233,8
25234,6
25235,8
25236,12
25237,4
25238,11
25239,11
25240,4
25241,3
25242,7
25243,7
25244,9
25245,13
25246,7
25247,15
25248,12
25249,4
25250,11
25251,3
25252,8
25253,14
25254,10
25255,12
25256,13
25257,1
25258,11
25259,16
25260,10
25261,16
25262,16
25263,11
25264,6
25265,6
25266,12
25267,11
25268,5
25269,5
25270,12
25271,5
25272,15
25273,16
25274,1
25275,6
25276,7
25277,2
25278,1
25279,3
25280,1
25281,13
25282,15
25283,11
25284,4
25285,9
25286,6
25287,16
25288,2
25289,11
25290,6
25291,6
25292,5
25293,14
25294,9
25295,15
25296,13
25297,14
25298,3
25299,11
25300,2
25301,7
25302,11
25303,12
25304,5
25305,16
25306,15
25307,13
25308,15
25309,8
25310,5
25311,14
25312,11
25313,11
25314,6
25315,9
25316,8
25317,2
25318,9
25319,9
25320,6
25321,6
25322,10
25323,12
25324,12
25325,3
25326,12
25327,8
25328,5
25329,16
25330,6
25331,16
25332,11
25333,11
25334,9
25335,9
25336,2
25337,10
25338,13
25339,13
25340,11
25341,15
25342,11
25343,11
25344,3
25345,16
25346,7
25347,10
25348,12
25349,3
25350,14
25351,5
25352,5
25353,6
25354,7
25355,6
25356,13
25357,9
25358,12
25359,8
25360,14
25361,10
25362,6
25363,6
25364,15
25365,3
25366,11
25367,12
25368,2
25369,5
25370,15
25371,10
25372,5
25373,13
25374,2
25375,1
25376,14
25377,9
25378,5
25379,11
25380,4
25381,12
25382,16
25383,16
25384,15
25385,7
25386,11
25387,11
25388,14
25389,16
25390,16
25391,9
25392,6
25393,14
25394,12
25395,12
25396,14
25397,10
25398,2
25399,8
25400,8
25401,3
25402,4
25403,4
25404,3
25405,15
25406,13
25407,13
25408,4
25409,8
25410,3
25411,10
25412,6
25413,7
25414,11
25415,12
25416,6
25417,6
25418,5
25419,14
25420,3
25421,7
25422,6
25423,14
25424,7
25425,2
25426,15
25427,5
25428,3
25429,12
25430,12
25431,12
25432,9
25433,6
25434,14
25435,13
25436,7
25437,14
25438,5
25439,14
25440,13
25441,9
25442,16
25443,7
25444,11
25445,1
25446,3
25447,4
25448,5
25449,13
25450,10
25451,5
25452,3
25453,9
25454,3
25455,9
25456,14
25457,16
25458,2
25459,2
25460,15
25461,5
25462,7
25463,2
25464,1
25465,8
25466,10
25467,2
25468,5
25469,14
25470,7
25471,11
25472,11
25473,7
25474,12
25475,11
25476,6
25477,16
25478,7
25479,14
25480,3
25481,8
25482,11
25483,9
25484,2
25485,12
25486,6
25487,10
25488,16
25489,14
25490,8
25491,7
25492,6
25493,13
25494,13
25495,1
25496,12
25497,3
25498,7
25499,15
25500,14
25501,7
25502,12
25503,3
25504,7
25505,2
25506,6
25507,8
25508,7
25509,9
25510,3
25511,11
25512,9
25513,14
25514,1
25515,3
25516,2
25517,1
25518,13
25519,14
25520,6
25521,6
25522,7
25523,11
25524,5
25525,9
25526,13
25527,13
25528,1
25529,8
25530,10
25531,9
25532,4
25533,2
25534,1
25535,8
25536,10
25537,7
25538,11
25539,11
25540,9
25541,12
25542,16
25543,5
25544,7
25545,16
25546,9
25547,13
25548,9
25549,14
25550,11
25551,9
25552,15
25553,7
25554,13
25555,5
25556,9
25557,1
25558,16
25559,14
25560,8
25561,2
25562,2
25563,14
25564,15
25565,6
25566,3
25567,11
25568,15
25569,2
25570,9
25571,7
25572,7
25573,15
25574,6
25575,14
25576,10
25577,3
25578,2
25579,2
25580,8
25581,11
25582,15
25583,8
25584,6
25585,11
25586,16
25587,12
25588,4
25589,11
25590,6
25591,8
25592,10
25593,6
25594,8
25595,15
25596,7
25597,6
25598,14
25599,7
25600,8
25601,12
25602,11
25603,3
25604,4
25605,3
25606,4
25607,4
25608,11
25609,15
25610,8
25611,10
25612,6
25613,14
25614,1
25615,5
25616,10
25617,14
25618,14
25619,8
25620,14
25621,16
25622,15
25623,9
25624,5
25625,5
25626,3
25627,16
25628,12
25629,2
25630,6
25631,10
25632,16
25633,8
25634,1
25635,8
25636,5
25637,2
25638,10
25639,9
25640,11
25641,2
25642,6
25643,6
25644,11
25645,15
25646,12
25647,16
25648,6
25649,13
25650,15
25651,10
25652,7
25653,12
25654,11
25655,7
25656,12
25657,12
25658,5
25659,3
25660,11
25661,12
25662,11
25663,10
25664,13
25665,11
25666,13
25667,13
25668,10
25669,2
25670,16
25671,6
25672,2
25673,8
25674,15
25675,5
25676,6
25677,12
25678,15
25679,14
25680,8
25681,15
25682,5
25683,9
25684,7
25685,6
25686,16
25687,16
25688,6
25689,2
25690,4
25691,2
25692,12
25693,8
25694,2
25695,3
25696,5
25697,1
25698,10
25699,8
25700,6
25701,14
25702,10
25703,14
25704,1
25705,10
25706,4
25707,2
25708,10
25709,8
25710,2
25711,14
25712,13
25713,6
25714,5
25715,7
25716,7
25717,16
25718,12
25719,12
25720,8
25721,9
25722,14
25723,6
25724,14
25725,6
25726,9
25727,3
25728,12
25729,3
25730,12
25731,11
25732,13
25733,9
25734,14
25735,15
25736,14
25737,10
25738,15
25739,9
25740,5
25741,7
25742,15
25743,16
25744,8
25745,1
25746,2
25747,9
25748,15
25749,6
25750,12
25751,4
25752,15
25753,7
25754,7
25755,12
25756,13
25757,2
25758,12
25759,11
25760,12
25761,8
25762,6
25763,6
25764,11
25765,4
25766,14
25767,7
25768,11
25769,12
25770,7
25771,6
25772,6
25773,5
25774,11
25775,15
25776,3
25777,4
25778,10
25779,4
25780,8
25781,7
25782,5
25783,1
25784,9
25785,15
25786,3
25787,10
25788,4
25789,10
25790,13
25791,13
25792,12
25793,4
25794,4
25795,4
25796,7
25797,5
25798,2
25799,12
25800,2
25801,5
25802,6
25803,10
25804,12
25805,12
25806,14
25807,4
25808,10
25809,9
25810,6
25811,15
25812,8
25813,2
25814,15
25815,13
25816,6
25817,14
25818,10
25819,5
25820,8
25821,10
25822,2
25823,3
25824,11
25825,16
25826,12
25827,16
25828,1
25829,1
25830,13
25831,6
25832,5
25833,13
25834,15
25835,14
25836,16
25837,6
25838,12
25839,2
25840,5
25841,15
25842,7
25843,8
25844,12
25845,10
25846,14
25847,10
25848,2
25849,12
25850,15
25851,13
25852,9
25853,6
25854,7
25855,12
25856,13
25857,14
25858,9
25859,1
25860,16
25861,11
25862,5
25863,9
25864,14
25865,10
25866,14
25867,13
25868,16
25869,5
25870,4
25871,10
25872,11
25873,9
25874,11
25875,14
25876,7
25877,15
25878,10
25879,9
25880,12
25881,2
25882,4
25883,4
25884,6
25885,3
25886,5
25887,6
25888,7
25889,10
25890,9
25891,14
25892,8
25893,8
25894,11
25895,15
25896,10
25897,9
25898,10
25899,10
25900,3
25901,5
25902,8
25903,2
25904,8
25905,14
25906,11
25907,10
25908,14
25909,2
25910,5
25911,16
25912,16
25913,8
25914,9
25915,5
25916,6
25917,10
25918,5
25919,6
25920,11
25921,8
25922,9
25923,7
25924,6
25925,13
25926,4
25927,11
25928,9
25929,12
25930,2
25931,4
25932,5
25933,14
25934,6
25935,6
25936,10
25937,15
25938,3
25939,9
25940,9
25941,16
25942,10
25943,2
25944,12
25945,3
25946,1
25947,15
25948,5
25949,6
25950,8
25951,7
25952,13
25953,13
25954,3
25955,12
25956,10
25957,8
25958,8
25959,5
25960,6
25961,6
25962,8
25963,9
25964,7
25965,8
25966,11
25967,13
25968,12
25969,10
25970,8
25971,16
25972,3
25973,7
25974,7
25975,9
25976,13
25977,5
25978,11
25979,7
25980,11
25981,10
25982,1
25983,11
25984,12
25985,7
25986,9
25987,11
25988,5
25989,5
25990,8
25991,1
25992,7
25993,13
25994,11
25995,8
25996,11
25997,12
25998,5
25999,14
26000,2
26001,10
26002,5
26003,5
26004,14
26005,1
26006,12
26007,3
26008,9
26009,16
26010,6
26011,5
26012,8
26013,7
26014,4
26015,11
26016,9
26017,9
26018,13
26019,9
26020,14
26021,9
26022,10
26023,1
26024,1
26025,11
26026,14
26027,15
26028,7
26029,8
26030,15
26031,11
26032,12
26033,10
26034,9
26035,1
26036,12
26037,12
26038,5
26039,5
26040,11
26041,11
26042,3
26043,10
26044,10
26045,2
26046,13
26047,13
26048,15
26049,7
26050,12
26051,3
26052,5
26053,7
26054,15
26055,4
26056,14
26057,13
26058,6
26059,15
26060,9
26061,15
26062,6
26063,7
26064,2
26065,3
26066,7
26067,9
26068,14
26069,10
26070,11
26071,12
26072,4
26073,3
26074,14
26075,14
26076,4
26077,4
26078,15
26079,1
26080,6
26081,15
26082,2
26083,12
26084,7
26085,7
26086,12
26087,3
26088,9
26089,13
26090,7
26091,2
26092,12
26093,3
26094,14
26095,14
26096,4
26097,12
26098,11
26099,2
26100,5
26101,2
26102,7
26103,5
26104,8
26105,6
26106,11
26107,10
26108,8
26109,13
26110,16
26111,15
26112,5
26113,9
26114,1
26115,12
26116,6
26117,13
26118,11
26119,8
26120,9
26121,3
26122,11
26123,10
26124,4
26125,6
26126,11
26127,8
26128,12
26129,13
26130,11
26131,11
26132,12
26133,12
26134,8
26135,4
26136,8
26137,11
26138,9
26139,8
26140,10
26141,3
26142,11
26143,13
26144,6
26145,10
26146,10
26147,10
26148,11
26149,11
26150,14
26151,13
26152,9
26153,6
26154,6
26155,6
26156,12
26157,7
26158,10
26159,3
26160,10
26161,7
26162,12
26163,11
26164,13
26165,6
26166,5
26167,5
26168,4
26169,3
26170,3
26171,3
26172,16
26173,7
26174,8
26175,2
26176,2
26177,10
26178,5
26179,6
26180,7
26181,6
26182,13
26183,13
26184,4
26185,11
26186,15
26187,13
26188,3
26189,7
26190,12
26191,11
26192,11
26193,10
26194,12
26195,11
26196,15
26197,8
26198,5
26199,10
26200,2
26201,7
26202,2
26203,12
26204,8
26205,8
26206,12
26207,12
26208,8
26209,7
26210,13
26211,8
26212,8
26213,12
26214,12
26215,4
26216,8
26217,7
26218,2
26219,16
26220,14
26221,7
26222,11
26223,12
26224,11
26225,3
26226,14
26227,6
26228,5
26229,15
26230,6
26231,13
26232,16
26233,10
26234,11
26235,7
26236,6
26237,13
26238,12
26239,11
26240,11
26241,16
26242,7
26243,12
26244,4
26245,4
26246,12
26247,6
26248,12
26249,8
26250,5
26251,6
26252,9
26253,9
26254,13
26255,13
26256,11
26257,15
26258,16
26259,1
26260,15
26261,7
26262,11
26263,4
26264,14
26265,14
26266,12
26267,7
26268,13
26269,15
26270,3
26271,6
26272,14
26273,12
26274,6
26275,10
26276,8
26277,11
26278,13
26279,1
26280,16
26281,15
26282,10
26283,4
26284,11
26285,3
26286,3
26287,12
26288,5
26289,15
26290,13
26291,7
26292,3
26293,9
26294,2
26295,1
26296,14
26297,15
26298,14
26299,5
26300,12
26301,4
26302,8
26303,9
26304,13
26305,12
26306,8
26307,7
26308,10
26309,12
26310,15
26311,11
26312,12
26313,3
26314,8
26315,6
26316,4
26317,3
26318,4
26319,1
26320,13
26321,13
26322,15
26323,13
26324,6
26325,14
26326,12
26327,3
26328,3
26329,12
26330,10
26331,11
26332,3
26333,4
26334,16
26335,16
26336,6
26337,14
26338,16
26339,2
26340,13
26341,1
26342,9
26343,6
26344,3
26345,1
26346,3
26347,2
26348,4
26349,12
26350,3
26351,4
26352,1
26353,14
26354,6
26355,13
26356,10
26357,8
26358,1
26359,3
26360,14
26361,8
26362,4
26363,4
26364,6
26365,11
26366,11
26367,16
26368,3
26369,2
26370,8
26371,12
26372,7
26373,10
26374,11
26375,12
26376,9
26377,9
26378,12
26379,4
26380,3
26381,11
26382,15
26383,9
26384,11
26385,11
26386,4
26387,7
26388,5
26389,14
26390,13
26391,14
26392,11
26393,7
26394,4
26395,9
26396,7
26397,1
26398,15
26399,3
26400,4
26401,7
26402,10
26403,6
26404,2
26405,9
26406,1
26407,14
26408,5
26409,6
26410,12
26411,4
26412,2
26413,11
26414,11
26415,1
26416,4
26417,7
26418,4
26419,8
26420,7
26421,4
26422,8
26423,10
26424,1
26425,13
26426,12
26427,11
26428,4
26429,15
26430,12
26431,4
26432,4
26433,8
26434,10
26435,5
26436,6
26437,12
