,0
33803,8
33804,13
33805,6
33806,14
33807,14
33808,3
33809,2
33810,12
33811,6
33812,6
33813,6
33814,4
33815,4
33816,3
33817,7
33818,14
33819,13
33820,5
33821,5
33822,12
33823,11
33824,11
33825,11
33826,14
33827,7
33828,6
33829,10
33830,13
33831,5
33832,9
33833,15
33834,2
33835,3
33836,11
33837,10
33838,6
33839,5
33840,15
33841,16
33842,1
33843,9
33844,6
33845,10
33846,2
33847,4
33848,6
33849,4
33850,11
33851,11
33852,12
33853,15
33854,9
33855,9
33856,1
33857,3
33858,8
33859,14
33860,12
33861,8
33862,12
33863,3
33864,10
33865,3
33866,14
33867,13
33868,5
33869,13
33870,5
33871,6
33872,1
33873,15
33874,12
33875,3
33876,7
33877,2
33878,7
33879,15
33880,5
33881,13
33882,4
33883,11
33884,5
33885,13
33886,10
33887,2
33888,16
33889,7
33890,12
33891,8
33892,5
33893,14
33894,14
33895,9
33896,15
33897,6
33898,14
33899,10
33900,13
33901,15
33902,12
33903,4
33904,6
33905,8
33906,2
33907,11
33908,1
33909,7
33910,1
33911,7
33912,3
33913,11
33914,3
33915,14
33916,15
33917,11
33918,14
33919,8
33920,13
33921,13
33922,11
33923,6
33924,9
33925,9
33926,13
33927,6
33928,5
33929,14
33930,14
33931,13
33932,5
33933,1
33934,1
33935,12
33936,7
33937,10
33938,15
33939,5
33940,1
33941,5
33942,12
33943,2
33944,12
33945,8
33946,14
33947,13
33948,11
33949,2
33950,6
33951,15
33952,13
33953,5
33954,5
33955,13
33956,11
33957,6
33958,5
33959,7
33960,3
33961,12
33962,13
33963,13
33964,12
33965,4
33966,14
33967,7
33968,7
33969,10
33970,14
33971,5
33972,6
33973,6
33974,14
33975,10
33976,6
33977,1
33978,2
33979,11
33980,12
33981,12
33982,5
33983,15
33984,11
33985,7
33986,4
33987,6
33988,15
33989,4
33990,14
33991,6
33992,12
33993,12
33994,6
33995,5
33996,13
33997,14
33998,13
33999,7
34000,3
34001,7
34002,6
34003,2
34004,4
34005,16
34006,1
34007,15
34008,16
34009,15
34010,3
34011,9
34012,5
34013,1
34014,13
34015,8
34016,11
34017,2
34018,11
34019,3
34020,13
34021,14
34022,10
34023,14
34024,11
34025,5
34026,5
34027,13
34028,3
34029,2
34030,2
34031,3
34032,12
34033,10
34034,6
34035,5
34036,12
34037,3
34038,12
34039,9
34040,16
34041,10
34042,3
34043,8
34044,10
34045,5
34046,3
34047,7
34048,8
34049,2
34050,4
34051,7
34052,8
34053,8
34054,15
34055,10
34056,15
34057,11
34058,3
34059,2
34060,1
34061,2
34062,9
34063,3
34064,8
34065,7
34066,3
34067,4
34068,15
34069,6
34070,9
34071,11
34072,7
34073,4
34074,16
34075,13
34076,11
34077,2
34078,11
34079,10
34080,2
34081,4
34082,10
34083,4
34084,3
34085,14
34086,7
34087,12
34088,5
34089,13
34090,10
34091,8
34092,12
34093,3
34094,15
34095,15
34096,7
34097,3
34098,16
34099,14
34100,12
34101,3
34102,3
34103,12
34104,5
34105,14
34106,5
34107,8
34108,2
34109,11
34110,15
34111,9
34112,1
34113,13
34114,2
34115,11
34116,13
34117,13
34118,3
34119,2
34120,1
34121,15
34122,6
34123,10
34124,12
34125,14
34126,3
34127,15
34128,12
34129,8
34130,10
34131,6
34132,6
34133,5
34134,16
34135,9
34136,9
34137,7
34138,8
34139,11
34140,5
34141,14
34142,5
34143,15
34144,10
34145,2
34146,9
34147,4
34148,6
34149,13
34150,5
34151,9
34152,6
34153,10
34154,12
34155,11
34156,8
34157,16
34158,1
34159,9
34160,2
34161,16
34162,11
34163,9
34164,3
34165,3
34166,4
34167,4
34168,14
34169,6
34170,12
34171,6
34172,13
34173,1
34174,4
34175,2
34176,6
34177,12
34178,4
34179,4
34180,12
34181,8
34182,13
34183,13
34184,10
34185,7
34186,6
34187,6
34188,10
34189,1
34190,15
34191,11
34192,11
34193,12
34194,16
34195,1
34196,6
34197,2
34198,6
34199,14
34200,15
34201,12
34202,5
34203,14
34204,8
34205,14
34206,11
34207,4
34208,14
34209,9
34210,11
34211,8
34212,13
34213,7
34214,7
34215,2
34216,4
34217,12
34218,15
34219,10
34220,2
34221,12
34222,14
34223,13
34224,16
34225,11
34226,12
34227,1
34228,2
34229,9
34230,11
34231,15
34232,7
34233,8
34234,8
34235,6
34236,1
34237,5
34238,15
34239,11
34240,8
34241,6
34242,13
34243,6
34244,6
34245,2
34246,8
34247,16
34248,10
34249,5
34250,12
34251,8
34252,14
34253,9
34254,1
34255,6
34256,7
34257,6
34258,7
34259,2
34260,10
34261,8
34262,2
34263,7
34264,16
34265,6
34266,12
34267,7
34268,4
34269,12
34270,1
34271,10
34272,11
34273,12
34274,15
34275,10
34276,9
34277,16
34278,4
34279,4
34280,16
34281,11
34282,7
34283,12
34284,10
34285,7
34286,11
34287,1
34288,3
34289,11
34290,3
34291,2
34292,14
34293,5
34294,14
34295,14
34296,1
34297,16
34298,15
34299,16
34300,6
34301,9
34302,5
34303,15
34304,6
34305,14
34306,7
34307,3
34308,14
34309,5
34310,13
34311,1
34312,7
34313,8
34314,16
34315,16
34316,4
34317,3
34318,12
34319,11
34320,7
34321,7
34322,6
34323,12
34324,5
34325,16
34326,8
34327,6
34328,1
34329,12
34330,9
34331,10
34332,1
34333,14
34334,1
34335,5
34336,10
34337,15
34338,12
34339,3
34340,14
34341,14
34342,10
34343,9
34344,16
34345,3
34346,10
34347,4
34348,5
34349,5
34350,10
34351,11
34352,7
34353,5
34354,8
34355,7
34356,8
34357,10
34358,14
34359,1
34360,8
34361,9
34362,5
34363,6
34364,5
34365,13
34366,14
34367,5
34368,12
34369,12
34370,13
34371,13
34372,13
34373,13
34374,5
34375,6
34376,15
34377,15
34378,9
34379,7
34380,2
34381,16
34382,10
34383,13
34384,10
34385,7
34386,12
34387,12
34388,1
34389,1
34390,14
34391,6
34392,13
34393,6
34394,4
34395,12
34396,15
34397,14
34398,14
34399,13
34400,4
34401,3
34402,7
34403,3
34404,6
34405,10
34406,13
34407,6
34408,5
34409,1
34410,13
34411,5
34412,7
34413,15
34414,14
34415,6
34416,11
34417,3
34418,16
34419,1
34420,10
34421,15
34422,2
34423,9
34424,6
34425,5
34426,9
34427,1
34428,7
34429,3
34430,14
34431,16
34432,14
34433,6
34434,12
34435,11
34436,9
34437,16
34438,7
34439,10
34440,12
34441,14
34442,10
34443,11
34444,10
34445,5
34446,13
34447,9
34448,15
34449,5
34450,14
34451,12
34452,13
34453,5
34454,4
34455,4
34456,3
34457,12
34458,3
34459,9
34460,10
34461,6
34462,2
34463,7
34464,7
34465,11
34466,16
34467,10
34468,11
34469,11
34470,12
34471,1
34472,7
34473,7
34474,8
34475,11
34476,13
34477,14
34478,14
34479,16
34480,11
34481,6
34482,2
34483,9
34484,10
34485,15
34486,8
34487,3
34488,14
34489,9
34490,6
34491,13
34492,14
34493,11
34494,4
34495,4
34496,3
34497,6
34498,3
34499,7
34500,2
34501,15
34502,6
34503,14
34504,10
34505,12
34506,12
34507,10
34508,10
34509,9
34510,3
34511,9
34512,2
34513,12
34514,3
34515,12
34516,7
34517,6
34518,16
34519,13
34520,7
34521,14
34522,15
34523,9
34524,3
34525,4
34526,5
34527,13
34528,4
34529,14
34530,6
34531,10
34532,11
34533,1
34534,4
34535,3
34536,13
34537,5
34538,6
34539,14
34540,14
34541,16
34542,12
34543,3
34544,3
34545,6
34546,14
34547,8
34548,5
34549,10
34550,15
34551,7
34552,6
34553,14
34554,4
34555,8
34556,12
34557,2
34558,4
34559,12
34560,16
34561,7
34562,5
34563,11
34564,12
34565,11
34566,4
34567,8
34568,6
34569,4
34570,11
34571,16
34572,4
34573,2
34574,12
34575,3
34576,16
34577,15
34578,9
34579,8
34580,3
34581,5
34582,6
34583,5
34584,15
34585,1
34586,4
34587,11
34588,16
34589,2
34590,4
34591,4
34592,11
34593,4
34594,6
34595,9
34596,10
34597,5
34598,5
34599,6
34600,2
34601,5
34602,12
34603,2
34604,4
34605,11
34606,1
34607,6
34608,11
34609,12
34610,6
34611,8
34612,11
34613,12
34614,10
34615,7
34616,10
34617,14
34618,5
34619,14
34620,3
34621,5
34622,15
34623,2
34624,8
34625,3
34626,2
34627,14
34628,14
34629,7
34630,5
34631,5
34632,13
34633,10
34634,6
34635,12
34636,7
34637,14
34638,4
34639,8
34640,5
34641,12
34642,2
34643,10
34644,6
34645,9
34646,1
34647,9
34648,11
34649,11
34650,3
34651,9
34652,11
34653,11
34654,14
34655,2
34656,6
34657,16
34658,2
34659,5
34660,12
34661,2
34662,14
34663,13
34664,12
34665,11
34666,13
34667,9
34668,14
34669,7
34670,8
34671,11
34672,10
34673,6
34674,7
34675,11
34676,11
34677,11
34678,8
34679,14
34680,15
34681,6
34682,1
34683,6
34684,2
34685,2
34686,6
34687,2
34688,2
34689,15
34690,10
34691,6
34692,12
34693,12
34694,11
34695,9
34696,3
34697,4
34698,9
34699,11
34700,15
34701,6
34702,6
34703,3
34704,16
34705,15
34706,11
34707,10
34708,16
34709,9
34710,1
34711,4
34712,15
34713,9
34714,5
34715,10
34716,2
34717,1
34718,6
34719,15
34720,5
34721,12
34722,14
34723,3
34724,14
34725,14
34726,14
34727,10
34728,9
34729,14
34730,7
34731,3
34732,15
34733,10
34734,5
34735,16
34736,13
34737,2
34738,5
34739,6
34740,14
34741,3
34742,6
34743,13
34744,4
34745,8
34746,9
34747,1
34748,11
34749,4
34750,15
34751,4
34752,12
34753,1
34754,3
34755,4
34756,15
34757,1
34758,4
34759,4
34760,6
34761,5
34762,12
34763,7
34764,14
34765,3
34766,14
34767,5
34768,5
34769,9
34770,11
34771,7
34772,9
34773,16
34774,4
34775,3
34776,2
34777,1
34778,14
34779,10
34780,13
34781,6
34782,4
34783,10
34784,2
34785,12
34786,6
34787,16
34788,6
34789,7
34790,5
34791,13
34792,14
34793,14
34794,2
34795,15
34796,3
34797,3
34798,5
34799,6
34800,14
34801,13
34802,2
34803,4
34804,15
34805,1
34806,15
34807,1
34808,13
34809,9
34810,15
34811,13
34812,13
34813,2
34814,5
34815,13
34816,6
34817,14
34818,6
34819,9
34820,11
34821,8
34822,5
34823,14
34824,10
34825,12
34826,3
34827,10
34828,2
34829,16
34830,13
34831,13
34832,8
34833,13
34834,1
34835,6
34836,9
34837,14
34838,6
34839,16
34840,7
34841,6
34842,14
34843,13
34844,16
34845,13
34846,11
34847,11
34848,7
34849,6
34850,11
34851,4
34852,10
34853,13
34854,3
34855,10
34856,16
34857,14
34858,4
34859,16
34860,9
34861,13
34862,2
34863,10
34864,2
34865,4
34866,15
34867,13
34868,11
34869,7
34870,5
34871,10
34872,13
34873,14
34874,1
34875,10
34876,6
34877,5
34878,13
34879,13
34880,2
34881,3
34882,13
34883,2
34884,1
34885,16
34886,5
34887,1
34888,11
34889,16
34890,6
34891,11
34892,7
34893,13
34894,2
34895,3
34896,3
34897,12
34898,16
34899,10
34900,7
34901,12
34902,1
34903,9
34904,9
34905,12
34906,6
34907,16
34908,10
34909,13
34910,6
34911,2
34912,1
34913,2
34914,11
34915,12
34916,16
34917,3
34918,7
34919,10
34920,6
34921,11
34922,13
34923,5
34924,2
34925,2
34926,5
34927,2
34928,8
34929,7
34930,12
34931,2
34932,7
34933,10
34934,14
34935,7
34936,3
34937,15
34938,1
34939,8
34940,5
34941,15
34942,1
34943,12
34944,5
34945,15
34946,5
34947,6
34948,11
34949,10
34950,12
34951,8
34952,3
34953,12
34954,6
34955,16
34956,2
34957,3
34958,8
34959,12
34960,1
34961,3
34962,6
34963,11
34964,14
34965,7
34966,13
34967,13
34968,16
34969,11
34970,6
34971,7
34972,7
34973,10
34974,7
34975,13
34976,12
34977,11
34978,2
34979,1
34980,7
34981,3
34982,10
34983,14
34984,8
34985,10
34986,14
34987,14
34988,13
34989,15
34990,3
34991,9
34992,1
34993,4
34994,9
34995,6
34996,2
34997,2
34998,16
34999,2
35000,12
35001,3
35002,5
35003,13
35004,2
35005,10
35006,3
35007,11
35008,13
35009,5
35010,14
35011,6
35012,9
35013,15
35014,10
35015,10
35016,10
35017,5
35018,8
35019,1
35020,6
35021,6
35022,11
35023,10
35024,5
35025,15
35026,10
35027,12
35028,12
35029,15
35030,11
35031,4
35032,5
35033,5
35034,3
35035,12
35036,11
35037,16
35038,6
35039,14
35040,6
35041,6
35042,2
35043,16
35044,15
35045,9
35046,12
35047,7
35048,10
35049,10
35050,2
35051,10
35052,13
35053,14
35054,14
35055,7
35056,3
35057,1
35058,8
35059,11
35060,10
35061,16
35062,4
35063,3
35064,5
35065,8
35066,6
35067,14
35068,9
35069,11
35070,8
35071,3
35072,9
35073,5
35074,3
35075,10
35076,15
35077,15
35078,5
35079,14
35080,13
35081,6
35082,2
35083,9
35084,5
35085,5
35086,1
35087,3
35088,5
35089,5
35090,2
35091,2
35092,13
35093,5
35094,13
35095,11
35096,15
35097,12
35098,6
35099,12
35100,6
35101,14
35102,12
35103,8
35104,7
35105,8
35106,14
35107,15
35108,7
35109,12
35110,15
35111,12
35112,8
35113,9
35114,5
35115,6
35116,11
35117,14
35118,16
35119,8
35120,3
35121,3
35122,10
35123,4
35124,14
35125,12
35126,3
35127,12
35128,11
35129,12
35130,12
35131,16
35132,2
35133,1
35134,15
35135,6
35136,9
35137,14
35138,5
35139,2
35140,11
35141,11
35142,15
35143,5
35144,16
35145,1
35146,9
35147,13
35148,9
35149,15
35150,12
35151,5
35152,7
35153,16
35154,11
35155,4
35156,14
35157,1
35158,6
35159,4
35160,7
35161,2
35162,11
35163,11
35164,2
35165,14
35166,15
35167,11
35168,14
35169,5
35170,3
35171,11
35172,2
35173,6
35174,5
35175,15
35176,13
35177,11
35178,1
35179,9
35180,16
35181,4
35182,2
35183,11
35184,6
35185,3
35186,11
35187,5
35188,12
35189,4
35190,9
35191,16
35192,16
35193,15
35194,16
35195,11
35196,9
35197,7
35198,13
35199,13
35200,14
35201,6
35202,2
35203,2
35204,8
35205,12
35206,6
35207,14
35208,10
35209,11
35210,7
35211,2
35212,4
35213,4
35214,13
35215,5
35216,3
35217,11
35218,7
35219,1
35220,4
35221,2
35222,9
35223,16
35224,13
35225,16
35226,13
35227,13
35228,4
35229,12
35230,14
35231,16
35232,3
35233,2
35234,11
35235,12
35236,7
35237,11
35238,3
35239,8
35240,11
35241,2
35242,16
35243,11
35244,3
35245,11
35246,7
35247,7
35248,12
35249,12
35250,2
35251,4
35252,3
35253,8
35254,6
35255,5
35256,10
35257,3
35258,10
35259,3
35260,9
35261,11
35262,3
35263,9
35264,10
35265,11
35266,3
35267,15
35268,8
35269,11
35270,5
35271,2
35272,10
35273,2
35274,7
35275,7
35276,11
35277,11
35278,2
35279,7
35280,11
35281,12
35282,12
35283,3
35284,12
35285,15
35286,6
35287,14
35288,5
35289,14
35290,16
35291,11
35292,15
35293,11
35294,12
35295,3
35296,8
35297,6
35298,3
35299,3
35300,8
35301,14
35302,7
35303,7
35304,7
35305,12
35306,11
35307,10
35308,8
35309,2
35310,2
35311,8
35312,11
35313,10
35314,7
35315,3
35316,2
35317,11
35318,12
35319,7
35320,5
35321,9
35322,14
35323,8
35324,4
35325,1
35326,2
35327,7
35328,10
35329,5
35330,5
35331,5
35332,5
35333,15
35334,16
35335,11
35336,5
35337,6
35338,10
35339,10
35340,14
35341,6
35342,7
35343,3
35344,5
35345,6
35346,1
35347,10
35348,3
35349,9
35350,1
35351,9
35352,7
35353,13
35354,9
35355,9
35356,14
35357,6
35358,4
35359,4
35360,2
35361,9
35362,12
35363,11
35364,5
35365,15
35366,8
35367,12
35368,3
35369,1
35370,3
35371,10
35372,13
35373,6
35374,14
35375,12
35376,6
35377,6
35378,15
35379,9
35380,12
35381,8
35382,2
35383,5
35384,15
35385,9
35386,10
35387,7
35388,7
35389,13
35390,15
35391,7
35392,14
35393,9
35394,5
35395,14
35396,6
35397,10
35398,6
35399,1
35400,11
35401,6
35402,14
35403,13
35404,5
35405,6
35406,6
35407,12
35408,2
35409,9
35410,16
35411,7
35412,15
35413,11
35414,16
35415,11
35416,7
35417,9
35418,16
35419,9
35420,10
35421,14
35422,5
35423,14
35424,14
35425,7
35426,14
35427,8
35428,7
35429,8
35430,14
35431,6
35432,10
35433,7
35434,12
35435,3
35436,6
35437,5
35438,1
35439,1
35440,1
35441,7
35442,12
35443,16
35444,7
35445,15
35446,3
35447,4
35448,3
35449,4
35450,1
35451,8
35452,15
35453,6
35454,6
35455,16
35456,2
35457,15
35458,12
35459,4
35460,2
35461,2
35462,12
35463,11
35464,7
35465,1
35466,13
35467,13
35468,16
35469,1
35470,6
35471,6
35472,12
35473,11
35474,7
35475,8
35476,13
35477,16
35478,15
35479,3
35480,8
35481,3
35482,11
35483,16
35484,13
35485,11
35486,13
35487,7
35488,8
35489,10
35490,2
35491,6
35492,10
35493,11
35494,6
35495,6
35496,10
35497,10
35498,14
35499,15
35500,10
35501,11
35502,9
35503,10
35504,6
35505,16
35506,13
35507,15
35508,16
35509,1
35510,14
35511,11
35512,7
35513,2
35514,9
35515,7
35516,9
35517,16
35518,9
35519,14
35520,12
35521,3
35522,10
35523,10
35524,9
35525,7
35526,2
35527,16
35528,1
35529,1
35530,10
35531,10
35532,6
35533,11
35534,7
35535,5
35536,7
35537,12
35538,4
35539,10
35540,11
35541,3
35542,11
35543,16
35544,12
35545,4
35546,11
35547,13
35548,2
35549,3
35550,14
35551,15
35552,16
35553,8
35554,14
35555,6
35556,11
35557,7
35558,1
35559,1
35560,2
35561,14
35562,4
35563,2
35564,13
35565,14
35566,10
35567,14
35568,10
35569,11
35570,3
35571,11
35572,11
35573,10
35574,11
35575,12
35576,10
35577,12
35578,15
35579,14
35580,13
35581,16
35582,13
35583,13
35584,6
35585,6
35586,10
35587,7
35588,5
35589,5
35590,11
35591,15
35592,5
35593,12
35594,4
35595,4
35596,6
35597,13
35598,12
35599,2
35600,5
35601,15
35602,5
35603,6
35604,13
35605,15
35606,9
35607,8
35608,15
35609,8
35610,13
35611,5
35612,10
35613,15
35614,8
35615,10
35616,3
35617,11
35618,6
35619,6
35620,11
35621,9
35622,6
35623,10
35624,12
35625,9
35626,14
35627,14
35628,6
35629,5
35630,11
35631,11
35632,7
35633,7
35634,1
35635,3
35636,8
35637,1
35638,3
35639,12
35640,1
35641,10
35642,15
35643,15
35644,11
35645,11
35646,2
35647,5
35648,2
35649,1
35650,6
35651,14
35652,13
35653,7
35654,4
35655,6
35656,10
35657,9
35658,11
35659,3
35660,5
35661,16
35662,6
35663,16
35664,5
35665,5
35666,10
35667,9
35668,7
35669,11
35670,12
35671,16
35672,16
35673,16
35674,10
35675,11
35676,12
35677,3
35678,3
35679,4
35680,16
35681,3
35682,10
35683,12
35684,12
35685,16
35686,16
35687,4
35688,11
35689,11
35690,5
35691,14
35692,14
35693,6
35694,7
35695,12
35696,4
35697,2
35698,3
35699,11
35700,9
35701,12
35702,10
35703,7
35704,10
35705,15
35706,5
35707,9
35708,12
35709,13
35710,7
35711,14
35712,6
35713,10
35714,9
35715,7
35716,10
35717,8
35718,8
35719,15
35720,4
35721,1
35722,1
35723,11
35724,6
35725,13
35726,12
35727,12
35728,15
35729,6
35730,13
35731,7
35732,5
35733,7
35734,10
35735,5
35736,1
35737,10
35738,9
35739,16
35740,6
35741,13
35742,15
35743,12
35744,3
35745,11
35746,1
35747,6
35748,10
35749,9
35750,12
35751,10
35752,5
35753,6
35754,11
35755,6
35756,6
35757,6
35758,9
35759,4
35760,6
35761,8
35762,14
35763,9
35764,7
35765,2
35766,6
35767,3
35768,6
35769,14
35770,5
35771,5
35772,13
35773,5
35774,3
35775,11
35776,2
35777,2
35778,4
35779,3
35780,13
35781,13
35782,3
35783,8
35784,13
35785,7
35786,11
35787,10
35788,12
35789,3
35790,12
35791,11
35792,5
35793,15
35794,2
35795,2
35796,8
35797,12
35798,4
35799,4
35800,2
35801,9
35802,11
35803,12
35804,16
35805,7
35806,8
35807,15
35808,9
35809,7
35810,4
35811,3
35812,5
35813,14
35814,2
35815,3
35816,3
35817,13
35818,13
35819,14
35820,7
35821,5
35822,11
35823,3
35824,5
35825,6
35826,6
35827,6
35828,6
35829,7
35830,5
35831,9
35832,9
35833,5
35834,11
35835,11
35836,16
35837,4
35838,3
35839,16
35840,9
35841,16
35842,5
35843,6
35844,4
35845,7
35846,6
35847,12
35848,16
35849,14
35850,15
35851,6
35852,15
35853,14
35854,15
35855,14
35856,4
35857,8
35858,10
35859,7
35860,12
35861,4
35862,4
35863,12
35864,6
35865,6
35866,5
35867,13
35868,15
35869,2
35870,10
35871,4
35872,10
35873,14
35874,10
35875,13
35876,11
35877,8
35878,10
35879,8
35880,3
35881,4
35882,2
35883,5
35884,16
35885,14
35886,15
35887,6
35888,6
35889,11
35890,15
35891,9
35892,3
35893,1
35894,10
35895,5
35896,6
35897,6
35898,10
35899,15
35900,9
35901,15
35902,5
35903,13
35904,8
35905,12
35906,6
35907,10
35908,11
35909,8
35910,8
35911,8
35912,2
35913,2
35914,8
35915,16
35916,15
35917,12
35918,5
35919,14
35920,11
35921,2
35922,5
35923,2
35924,5
35925,1
35926,6
35927,2
35928,13
35929,5
35930,9
35931,14
35932,5
35933,9
35934,15
35935,15
35936,8
35937,12
35938,3
35939,4
35940,5
35941,16
35942,13
35943,9
35944,15
35945,15
35946,11
35947,1
35948,6
35949,5
35950,10
35951,14
35952,4
35953,5
35954,6
35955,10
35956,10
35957,14
35958,4
35959,4
35960,15
35961,12
35962,2
35963,9
35964,14
35965,5
35966,14
35967,6
35968,4
35969,12
35970,3
35971,4
35972,13
35973,14
35974,9
35975,3
35976,6
35977,16
35978,12
35979,7
35980,14
35981,15
35982,10
35983,6
35984,5
35985,6
35986,8
35987,14
35988,6
35989,5
35990,11
35991,7
35992,11
35993,10
35994,15
35995,9
35996,3
35997,5
35998,5
35999,5
36000,3
36001,16
36002,2
36003,7
36004,11
36005,15
36006,10
36007,15
36008,10
36009,10
36010,14
36011,15
36012,13
36013,10
36014,3
36015,15
36016,6
36017,6
36018,6
36019,5
36020,13
36021,14
36022,15
36023,13
36024,10
36025,8
36026,9
36027,14
36028,13
36029,5
36030,9
36031,15
36032,3
36033,7
36034,11
36035,3
36036,15
36037,13
36038,11
36039,15
36040,8
36041,6
36042,15
36043,15
36044,14
36045,14
36046,2
36047,7
36048,10
36049,12
36050,6
36051,16
36052,2
36053,2
36054,5
36055,15
36056,7
36057,11
36058,3
36059,3
36060,3
36061,11
36062,7
36063,2
36064,1
36065,16
36066,2
36067,16
36068,7
36069,8
36070,5
36071,9
36072,5
36073,5
36074,16
36075,4
36076,8
36077,11
36078,6
36079,2
36080,8
36081,6
36082,12
36083,7
36084,5
36085,6
36086,13
36087,13
36088,7
36089,1
36090,15
36091,15
36092,7
36093,2
36094,10
36095,15
36096,8
36097,4
36098,3
36099,12
36100,11
36101,16
36102,11
36103,3
36104,10
36105,12
36106,6
36107,6
36108,6
36109,7
36110,14
36111,16
36112,5
36113,6
36114,10
36115,11
36116,10
36117,14
36118,14
36119,6
36120,2
36121,10
36122,14
36123,1
36124,13
36125,2
36126,6
36127,13
36128,8
36129,15
36130,14
36131,10
36132,15
36133,10
36134,4
36135,4
36136,6
36137,6
36138,5
36139,2
36140,10
36141,1
36142,11
36143,2
36144,15
36145,16
36146,3
36147,11
36148,1
36149,5
36150,2
36151,12
36152,16
36153,15
36154,2
36155,10
36156,5
36157,2
36158,5
36159,10
36160,5
36161,13
36162,9
36163,8
36164,5
36165,14
36166,3
36167,11
36168,8
36169,2
36170,10
36171,2
36172,4
36173,12
36174,4
36175,3
36176,15
36177,8
36178,10
36179,12
36180,4
36181,12
36182,5
36183,3
36184,5
36185,5
36186,6
36187,7
36188,9
36189,16
36190,3
36191,3
36192,1
36193,3
36194,4
36195,4
36196,1
36197,10
36198,16
36199,10
36200,10
36201,2
36202,6
36203,6
36204,7
36205,3
36206,6
36207,2
36208,6
36209,10
36210,5
36211,7
36212,5
36213,14
36214,6
36215,11
36216,3
36217,12
36218,13
36219,6
36220,7
36221,11
36222,7
36223,6
36224,15
36225,3
36226,12
36227,8
36228,11
36229,8
36230,8
36231,2
36232,3
36233,2
36234,5
36235,10
36236,11
36237,3
36238,13
36239,6
36240,16
36241,10
36242,4
36243,8
36244,12
36245,3
36246,14
36247,6
36248,7
36249,12
36250,12
36251,11
36252,9
36253,14
36254,9
36255,14
36256,6
36257,5
36258,14
36259,7
36260,13
36261,15
36262,8
36263,3
36264,11
36265,16
36266,15
36267,8
36268,9
36269,13
36270,7
36271,13
36272,6
36273,12
36274,10
36275,3
36276,1
36277,11
36278,2
36279,8
36280,15
36281,7
36282,5
36283,6
36284,2
36285,3
36286,6
36287,6
36288,6
36289,2
36290,1
36291,11
36292,5
36293,1
36294,15
36295,10
36296,1
36297,13
36298,9
36299,4
36300,12
36301,8
36302,7
36303,9
36304,11
36305,11
36306,15
36307,12
36308,13
36309,7
36310,13
36311,5
36312,6
36313,5
36314,9
36315,12
36316,6
36317,16
36318,11
36319,10
36320,10
36321,11
36322,6
36323,3
36324,11
36325,6
36326,5
36327,10
36328,10
36329,10
36330,7
36331,5
36332,8
36333,12
36334,6
36335,6
36336,14
36337,13
36338,8
36339,8
36340,7
36341,9
36342,11
36343,15
36344,14
36345,11
36346,6
36347,8
36348,6
36349,8
36350,6
36351,5
36352,16
36353,13
36354,11
36355,8
36356,10
36357,3
36358,5
36359,10
36360,3
36361,12
36362,15
36363,10
36364,4
36365,11
36366,9
36367,6
36368,6
36369,13
36370,15
36371,16
36372,7
36373,5
36374,14
36375,11
36376,11
36377,8
36378,2
36379,3
36380,5
36381,5
36382,8
36383,10
36384,9
36385,6
36386,11
36387,7
36388,1
36389,15
36390,9
36391,11
36392,8
36393,10
36394,9
36395,16
36396,13
36397,15
36398,5
36399,13
36400,6
36401,16
36402,2
36403,16
36404,14
36405,9
36406,3
36407,11
36408,5
36409,8
36410,16
36411,2
36412,15
36413,6
36414,12
36415,4
36416,15
36417,8
36418,1
36419,13
36420,2
36421,10
36422,11
36423,11
36424,14
36425,10
36426,6
36427,5
36428,11
36429,6
36430,10
36431,10
36432,9
36433,2
36434,6
36435,9
36436,5
36437,10
36438,16
36439,6
36440,8
36441,5
36442,3
36443,11
36444,8
36445,11
36446,13
36447,14
36448,8
36449,12
36450,7
36451,6
36452,10
36453,13
36454,2
36455,7
36456,4
36457,8
36458,9
36459,13
36460,14
36461,8
36462,12
36463,3
36464,7
36465,6
36466,6
36467,10
36468,1
36469,14
36470,14
36471,2
36472,3
36473,2
36474,10
36475,14
36476,15
36477,11
36478,13
36479,9
36480,5
36481,6
36482,10
36483,1
36484,6
36485,2
36486,13
36487,6
36488,9
36489,11
36490,2
36491,2
36492,9
36493,5
36494,10
36495,10
36496,14
36497,7
36498,7
36499,9
36500,14
36501,13
36502,15
36503,16
36504,16
36505,3
36506,16
36507,8
36508,10
36509,13
36510,12
36511,11
36512,11
36513,7
36514,10
36515,5
36516,12
36517,2
36518,5
36519,6
36520,10
36521,13
36522,6
36523,13
36524,1
36525,16
36526,11
36527,6
36528,3
36529,11
36530,3
36531,4
36532,2
36533,6
36534,15
36535,7
36536,6
36537,10
36538,4
36539,4
36540,9
36541,16
36542,11
36543,1
36544,9
36545,1
36546,11
36547,8
36548,13
36549,16
36550,6
36551,14
36552,12
36553,7
36554,2
36555,10
36556,13
36557,13
36558,14
36559,6
36560,12
36561,1
36562,13
36563,14
36564,3
36565,11
36566,5
36567,10
36568,14
36569,7
36570,4
36571,16
36572,11
36573,4
36574,3
36575,10
36576,15
36577,16
36578,12
36579,10
36580,12
36581,7
36582,12
36583,1
36584,15
36585,15
36586,10
36587,14
36588,7
36589,13
36590,3
36591,10
36592,6
36593,5
36594,12
36595,11
36596,10
36597,4
36598,14
36599,10
36600,2
36601,7
